time,temp,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
4:59:10,37,0.084,0.084,0.085,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.503,0.177,0.089,0.089,0.091,0.088,0.089,0.091,0.091,0.092,0.096,0.089,0.488,0.208,0.09,0.092,0.09,0.089,0.869,0.186,0.09,0.091,0.091,0.094,0.555,0.285,0.092,0.094,0.093,0.091,0.09,0.09,0.088,0.09,0.091,0.092,0.686,0.344,0.084,0.092,0.091,0.094,0.089,0.091,0.089,0.091,0.093,0.093,0.752,0.373,0.081,0.096,0.096,0.094,0.089,0.089,0.09,0.092,0.091,0.09,0.939,0.269,0.081,0.098,0.094,0.096,0.09,0.09,0.091,0.091,0.09,0.086,0.088,0.089,0.088,0.087,0.087,0.088,0.086,0.092,0.088,0.088,0.091
5:09:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.506,0.179,0.089,0.089,0.092,0.089,0.089,0.091,0.091,0.092,0.096,0.089,0.493,0.221,0.09,0.092,0.09,0.089,0.895,0.19,0.09,0.091,0.091,0.094,0.558,0.291,0.092,0.094,0.093,0.092,0.09,0.09,0.088,0.09,0.091,0.092,0.687,0.356,0.084,0.092,0.091,0.095,0.089,0.091,0.089,0.091,0.093,0.093,0.749,0.387,0.081,0.097,0.096,0.094,0.089,0.089,0.09,0.092,0.091,0.09,0.942,0.278,0.081,0.098,0.095,0.097,0.09,0.09,0.091,0.091,0.09,0.086,0.088,0.089,0.088,0.087,0.087,0.088,0.086,0.092,0.088,0.088,0.091
5:19:10,37,0.084,0.084,0.085,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.513,0.183,0.089,0.089,0.092,0.088,0.089,0.091,0.093,0.092,0.096,0.089,0.497,0.22,0.09,0.092,0.091,0.089,0.916,0.194,0.09,0.091,0.091,0.094,0.564,0.298,0.092,0.094,0.094,0.092,0.09,0.09,0.088,0.09,0.091,0.092,0.684,0.367,0.084,0.092,0.091,0.095,0.089,0.091,0.089,0.091,0.093,0.093,0.745,0.402,0.081,0.097,0.097,0.095,0.089,0.089,0.09,0.092,0.091,0.09,0.946,0.285,0.081,0.098,0.095,0.098,0.09,0.09,0.091,0.091,0.09,0.086,0.088,0.089,0.088,0.087,0.087,0.088,0.086,0.092,0.088,0.088,0.09
5:29:10,37,0.084,0.084,0.085,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.519,0.185,0.089,0.089,0.092,0.088,0.089,0.091,0.092,0.092,0.097,0.089,0.501,0.221,0.09,0.092,0.091,0.089,0.937,0.199,0.09,0.091,0.091,0.094,0.569,0.304,0.092,0.094,0.094,0.093,0.09,0.09,0.088,0.09,0.091,0.092,0.679,0.38,0.084,0.093,0.092,0.096,0.089,0.091,0.089,0.09,0.093,0.093,0.741,0.417,0.082,0.098,0.097,0.096,0.089,0.089,0.09,0.092,0.091,0.09,0.95,0.294,0.081,0.098,0.095,0.099,0.09,0.09,0.091,0.091,0.09,0.086,0.088,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
5:39:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.529,0.187,0.089,0.09,0.093,0.088,0.089,0.091,0.092,0.092,0.097,0.09,0.504,0.226,0.09,0.093,0.091,0.089,0.953,0.205,0.09,0.091,0.091,0.095,0.578,0.311,0.092,0.095,0.095,0.093,0.09,0.09,0.088,0.09,0.091,0.092,0.674,0.395,0.084,0.093,0.092,0.097,0.089,0.091,0.089,0.091,0.093,0.093,0.738,0.432,0.083,0.098,0.098,0.096,0.089,0.089,0.09,0.092,0.091,0.09,0.956,0.303,0.081,0.099,0.096,0.1,0.09,0.09,0.091,0.091,0.09,0.086,0.088,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
5:49:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.532,0.187,0.089,0.09,0.093,0.088,0.089,0.091,0.092,0.092,0.097,0.09,0.51,0.23,0.09,0.093,0.092,0.09,0.966,0.211,0.09,0.091,0.091,0.094,0.579,0.318,0.092,0.095,0.095,0.094,0.09,0.09,0.088,0.09,0.091,0.092,0.672,0.407,0.084,0.093,0.093,0.097,0.089,0.091,0.089,0.091,0.093,0.093,0.735,0.449,0.083,0.098,0.098,0.097,0.089,0.089,0.09,0.092,0.091,0.09,0.963,0.312,0.081,0.099,0.096,0.1,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
5:59:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.541,0.189,0.089,0.09,0.093,0.089,0.089,0.091,0.092,0.092,0.097,0.09,0.517,0.235,0.09,0.094,0.092,0.09,0.979,0.217,0.09,0.091,0.091,0.095,0.59,0.324,0.092,0.095,0.096,0.094,0.09,0.09,0.088,0.09,0.091,0.093,0.667,0.419,0.084,0.094,0.093,0.098,0.089,0.091,0.089,0.091,0.093,0.093,0.733,0.464,0.084,0.099,0.099,0.098,0.089,0.089,0.09,0.092,0.091,0.09,0.964,0.322,0.081,0.099,0.096,0.101,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
6:09:10,37.1,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.544,0.192,0.089,0.091,0.093,0.089,0.089,0.091,0.092,0.092,0.097,0.09,0.525,0.239,0.09,0.094,0.092,0.09,0.992,0.223,0.09,0.091,0.091,0.094,0.593,0.331,0.092,0.096,0.096,0.095,0.09,0.09,0.088,0.09,0.091,0.092,0.663,0.429,0.084,0.094,0.094,0.099,0.089,0.091,0.089,0.091,0.093,0.093,0.732,0.48,0.084,0.1,0.099,0.099,0.089,0.089,0.09,0.092,0.091,0.09,0.973,0.331,0.081,0.099,0.097,0.102,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
6:19:10,37,0.084,0.084,0.085,0.086,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.552,0.194,0.089,0.09,0.094,0.089,0.089,0.091,0.092,0.093,0.097,0.089,0.529,0.243,0.09,0.094,0.093,0.09,1.006,0.229,0.09,0.091,0.091,0.094,0.597,0.339,0.092,0.096,0.097,0.095,0.09,0.09,0.088,0.09,0.091,0.092,0.661,0.438,0.084,0.095,0.094,0.1,0.089,0.091,0.089,0.091,0.093,0.093,0.732,0.496,0.084,0.1,0.1,0.1,0.089,0.089,0.09,0.092,0.091,0.09,0.978,0.343,0.081,0.1,0.097,0.103,0.09,0.09,0.091,0.091,0.09,0.086,0.088,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
6:29:10,37,0.084,0.084,0.085,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.559,0.197,0.089,0.091,0.094,0.089,0.089,0.091,0.092,0.093,0.098,0.089,0.535,0.247,0.09,0.095,0.093,0.09,1.018,0.237,0.09,0.091,0.091,0.094,0.596,0.345,0.092,0.096,0.097,0.096,0.09,0.09,0.088,0.09,0.091,0.092,0.657,0.447,0.084,0.096,0.095,0.101,0.089,0.091,0.089,0.091,0.093,0.093,0.732,0.512,0.083,0.101,0.101,0.101,0.089,0.089,0.09,0.092,0.091,0.09,0.984,0.354,0.081,0.1,0.097,0.103,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
6:39:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.563,0.201,0.089,0.092,0.095,0.09,0.089,0.091,0.092,0.093,0.098,0.089,0.533,0.252,0.09,0.095,0.094,0.091,1.037,0.244,0.09,0.091,0.091,0.094,0.59,0.371,0.092,0.097,0.098,0.097,0.09,0.09,0.089,0.09,0.091,0.093,0.654,0.459,0.084,0.096,0.096,0.102,0.089,0.091,0.089,0.091,0.093,0.093,0.734,0.526,0.083,0.102,0.101,0.102,0.089,0.09,0.09,0.092,0.091,0.09,0.988,0.364,0.081,0.1,0.098,0.105,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
6:49:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.565,0.205,0.089,0.092,0.095,0.09,0.089,0.091,0.093,0.093,0.098,0.089,0.53,0.256,0.09,0.096,0.094,0.091,1.053,0.252,0.09,0.091,0.091,0.094,0.587,0.368,0.092,0.097,0.099,0.098,0.09,0.09,0.088,0.09,0.091,0.093,0.651,0.466,0.084,0.097,0.096,0.103,0.089,0.091,0.089,0.091,0.093,0.093,0.736,0.543,0.082,0.103,0.102,0.103,0.089,0.089,0.09,0.092,0.091,0.09,0.99,0.378,0.081,0.101,0.098,0.106,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
6:59:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.565,0.208,0.089,0.092,0.095,0.09,0.089,0.091,0.093,0.093,0.099,0.089,0.529,0.26,0.09,0.096,0.094,0.092,1.07,0.259,0.09,0.091,0.091,0.094,0.584,0.369,0.092,0.098,0.099,0.098,0.09,0.09,0.088,0.09,0.091,0.092,0.647,0.475,0.084,0.098,0.097,0.104,0.089,0.091,0.089,0.091,0.093,0.093,0.742,0.552,0.082,0.104,0.103,0.104,0.089,0.089,0.09,0.092,0.091,0.09,0.995,0.389,0.081,0.101,0.099,0.107,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
7:09:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.566,0.212,0.089,0.092,0.096,0.091,0.089,0.091,0.093,0.093,0.099,0.089,0.524,0.262,0.09,0.096,0.095,0.092,1.081,0.269,0.09,0.091,0.091,0.094,0.584,0.377,0.092,0.098,0.1,0.099,0.09,0.09,0.088,0.09,0.091,0.092,0.645,0.486,0.084,0.099,0.098,0.105,0.089,0.091,0.088,0.091,0.093,0.093,0.748,0.557,0.081,0.106,0.104,0.106,0.089,0.089,0.09,0.092,0.091,0.09,0.996,0.403,0.081,0.102,0.099,0.108,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
7:19:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.569,0.215,0.089,0.093,0.096,0.091,0.089,0.091,0.093,0.093,0.1,0.089,0.523,0.265,0.09,0.097,0.095,0.093,1.095,0.278,0.09,0.091,0.091,0.094,0.581,0.388,0.092,0.099,0.101,0.1,0.09,0.09,0.088,0.09,0.091,0.092,0.643,0.497,0.084,0.1,0.099,0.107,0.089,0.091,0.089,0.091,0.093,0.093,0.744,0.574,0.081,0.107,0.105,0.107,0.089,0.089,0.09,0.092,0.091,0.09,1,0.417,0.081,0.102,0.1,0.109,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
7:29:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.567,0.217,0.089,0.093,0.097,0.092,0.089,0.091,0.094,0.094,0.1,0.09,0.522,0.268,0.09,0.097,0.096,0.093,1.105,0.287,0.09,0.091,0.091,0.094,0.582,0.395,0.092,0.1,0.102,0.102,0.09,0.09,0.088,0.09,0.091,0.092,0.64,0.508,0.084,0.101,0.1,0.108,0.089,0.091,0.089,0.091,0.093,0.093,0.75,0.589,0.081,0.108,0.107,0.108,0.089,0.089,0.09,0.092,0.091,0.09,1.004,0.433,0.081,0.103,0.101,0.111,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
7:39:10,37,0.085,0.084,0.085,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.568,0.219,0.089,0.094,0.097,0.092,0.089,0.091,0.094,0.094,0.1,0.089,0.519,0.272,0.09,0.098,0.097,0.094,1.116,0.296,0.09,0.091,0.091,0.094,0.577,0.405,0.092,0.1,0.103,0.103,0.09,0.09,0.088,0.09,0.091,0.092,0.638,0.518,0.084,0.102,0.101,0.11,0.089,0.091,0.089,0.091,0.093,0.093,0.75,0.607,0.081,0.11,0.108,0.11,0.089,0.089,0.09,0.092,0.091,0.09,1.005,0.448,0.081,0.104,0.102,0.113,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
7:49:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.568,0.219,0.089,0.094,0.098,0.093,0.089,0.091,0.094,0.094,0.101,0.089,0.519,0.278,0.09,0.099,0.097,0.094,1.125,0.308,0.09,0.091,0.091,0.094,0.579,0.414,0.092,0.101,0.105,0.104,0.09,0.09,0.088,0.09,0.091,0.092,0.638,0.529,0.084,0.104,0.103,0.112,0.089,0.091,0.089,0.091,0.093,0.093,0.751,0.622,0.081,0.111,0.11,0.112,0.089,0.089,0.09,0.092,0.091,0.09,1.007,0.464,0.081,0.104,0.103,0.114,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.089,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
7:59:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.566,0.22,0.089,0.095,0.098,0.094,0.089,0.091,0.094,0.094,0.102,0.089,0.516,0.283,0.09,0.099,0.098,0.095,1.134,0.32,0.09,0.091,0.091,0.094,0.578,0.421,0.092,0.102,0.106,0.105,0.09,0.09,0.088,0.09,0.091,0.092,0.637,0.542,0.084,0.106,0.104,0.114,0.089,0.091,0.089,0.091,0.093,0.093,0.754,0.64,0.082,0.113,0.112,0.114,0.089,0.089,0.09,0.092,0.091,0.09,1.008,0.48,0.081,0.105,0.104,0.116,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
8:09:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.084,0.089,0.087,0.086,0.088,0.558,0.22,0.089,0.095,0.099,0.094,0.089,0.091,0.095,0.095,0.102,0.09,0.515,0.29,0.09,0.1,0.098,0.096,1.139,0.33,0.09,0.091,0.091,0.094,0.577,0.429,0.092,0.103,0.108,0.107,0.09,0.09,0.088,0.09,0.091,0.092,0.635,0.554,0.084,0.108,0.106,0.116,0.089,0.091,0.088,0.091,0.093,0.093,0.756,0.657,0.082,0.115,0.114,0.116,0.089,0.089,0.09,0.092,0.091,0.09,1.011,0.499,0.081,0.106,0.105,0.118,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
8:19:10,37.1,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.555,0.221,0.089,0.096,0.1,0.095,0.089,0.091,0.095,0.095,0.103,0.089,0.515,0.296,0.09,0.101,0.099,0.096,1.145,0.343,0.09,0.091,0.091,0.094,0.577,0.438,0.092,0.105,0.11,0.109,0.09,0.09,0.088,0.09,0.091,0.092,0.635,0.569,0.084,0.11,0.108,0.119,0.089,0.091,0.089,0.091,0.093,0.093,0.759,0.673,0.083,0.117,0.115,0.119,0.089,0.089,0.09,0.092,0.091,0.09,1.012,0.515,0.081,0.107,0.106,0.121,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
8:29:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.556,0.221,0.089,0.097,0.1,0.095,0.089,0.091,0.096,0.095,0.104,0.089,0.513,0.302,0.09,0.102,0.1,0.097,1.152,0.357,0.09,0.091,0.091,0.094,0.576,0.446,0.092,0.106,0.112,0.111,0.09,0.09,0.088,0.09,0.091,0.092,0.634,0.584,0.084,0.112,0.11,0.122,0.089,0.091,0.089,0.091,0.093,0.093,0.76,0.689,0.083,0.119,0.118,0.121,0.089,0.089,0.09,0.092,0.091,0.09,1.013,0.533,0.081,0.108,0.108,0.124,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
8:39:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.551,0.221,0.089,0.097,0.101,0.096,0.089,0.091,0.096,0.096,0.105,0.089,0.512,0.309,0.09,0.102,0.102,0.098,1.163,0.369,0.09,0.091,0.091,0.094,0.574,0.454,0.092,0.108,0.115,0.114,0.09,0.09,0.088,0.09,0.091,0.092,0.634,0.589,0.084,0.116,0.113,0.125,0.089,0.091,0.089,0.091,0.093,0.093,0.761,0.702,0.084,0.123,0.121,0.125,0.089,0.089,0.09,0.092,0.091,0.09,1.014,0.553,0.081,0.11,0.11,0.127,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
8:49:10,37.1,0.084,0.084,0.086,0.085,0.089,0.085,0.085,0.086,0.085,0.089,0.087,0.086,0.088,0.549,0.221,0.089,0.097,0.102,0.097,0.088,0.091,0.096,0.096,0.106,0.089,0.512,0.313,0.09,0.103,0.103,0.099,1.17,0.384,0.09,0.091,0.091,0.094,0.571,0.461,0.092,0.11,0.117,0.116,0.09,0.09,0.088,0.09,0.091,0.092,0.633,0.598,0.084,0.119,0.116,0.128,0.089,0.091,0.089,0.091,0.093,0.093,0.761,0.716,0.084,0.126,0.123,0.128,0.089,0.089,0.09,0.092,0.091,0.09,1.015,0.574,0.081,0.111,0.112,0.13,0.09,0.09,0.091,0.091,0.09,0.087,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
8:59:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.086,0.088,0.548,0.222,0.089,0.098,0.103,0.098,0.089,0.091,0.097,0.096,0.107,0.089,0.514,0.317,0.09,0.105,0.104,0.1,1.175,0.4,0.09,0.091,0.091,0.094,0.574,0.467,0.092,0.112,0.121,0.119,0.09,0.09,0.088,0.09,0.091,0.092,0.633,0.607,0.084,0.123,0.119,0.133,0.089,0.091,0.089,0.091,0.093,0.093,0.761,0.727,0.084,0.129,0.127,0.133,0.089,0.089,0.09,0.092,0.091,0.09,1.018,0.597,0.081,0.113,0.114,0.134,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
9:09:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.086,0.088,0.546,0.223,0.089,0.099,0.104,0.099,0.089,0.091,0.098,0.097,0.108,0.089,0.511,0.318,0.09,0.106,0.106,0.101,1.177,0.412,0.09,0.091,0.091,0.095,0.573,0.468,0.092,0.115,0.124,0.122,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.619,0.084,0.128,0.124,0.137,0.089,0.091,0.089,0.091,0.093,0.093,0.762,0.741,0.084,0.133,0.131,0.138,0.089,0.09,0.09,0.092,0.091,0.09,1.019,0.62,0.081,0.115,0.117,0.138,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.091
9:19:10,37,0.084,0.084,0.085,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.086,0.088,0.543,0.223,0.089,0.099,0.104,0.099,0.089,0.091,0.098,0.097,0.11,0.089,0.512,0.318,0.09,0.107,0.107,0.102,1.178,0.431,0.09,0.091,0.091,0.094,0.574,0.47,0.092,0.117,0.128,0.126,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.628,0.084,0.133,0.128,0.142,0.089,0.091,0.088,0.091,0.093,0.093,0.763,0.751,0.083,0.138,0.136,0.143,0.089,0.089,0.09,0.092,0.091,0.09,1.024,0.64,0.081,0.117,0.12,0.142,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
9:29:10,37,0.084,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.086,0.088,0.543,0.225,0.089,0.1,0.106,0.1,0.089,0.091,0.099,0.098,0.112,0.089,0.513,0.32,0.09,0.109,0.109,0.104,1.177,0.446,0.09,0.091,0.091,0.094,0.571,0.472,0.092,0.121,0.134,0.131,0.09,0.09,0.088,0.09,0.091,0.092,0.632,0.639,0.084,0.139,0.134,0.148,0.089,0.091,0.089,0.091,0.093,0.093,0.764,0.763,0.083,0.143,0.141,0.15,0.089,0.089,0.09,0.092,0.091,0.09,1.029,0.663,0.081,0.12,0.124,0.147,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
9:39:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.086,0.088,0.541,0.228,0.089,0.101,0.107,0.101,0.088,0.091,0.1,0.099,0.113,0.089,0.51,0.319,0.09,0.111,0.112,0.105,1.176,0.464,0.09,0.091,0.091,0.094,0.575,0.474,0.092,0.125,0.139,0.136,0.09,0.09,0.088,0.09,0.091,0.092,0.63,0.646,0.084,0.146,0.14,0.155,0.089,0.091,0.088,0.09,0.093,0.093,0.764,0.776,0.082,0.15,0.147,0.157,0.089,0.089,0.09,0.092,0.091,0.09,1.026,0.685,0.081,0.123,0.128,0.152,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.089,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
9:49:10,37,0.085,0.084,0.086,0.085,0.089,0.085,0.086,0.086,0.085,0.089,0.087,0.086,0.088,0.538,0.233,0.089,0.102,0.108,0.102,0.089,0.091,0.101,0.099,0.116,0.09,0.512,0.32,0.09,0.113,0.114,0.107,1.176,0.481,0.09,0.091,0.091,0.095,0.573,0.475,0.092,0.129,0.145,0.141,0.09,0.09,0.088,0.09,0.091,0.092,0.631,0.654,0.084,0.154,0.147,0.163,0.089,0.091,0.089,0.091,0.093,0.093,0.765,0.787,0.081,0.157,0.154,0.166,0.089,0.089,0.09,0.092,0.091,0.09,1.021,0.705,0.081,0.126,0.132,0.159,0.09,0.09,0.091,0.091,0.09,0.086,0.089,0.09,0.088,0.088,0.087,0.088,0.086,0.092,0.088,0.088,0.09
